,listing_id,dayname,price
1921,8225458,Sunday,105.38461538461539
1922,8225458,Thursday,105.61538461538461
1923,8225458,Tuesday,105.38461538461539
1924,8225458,Wednesday,105.38461538461539
1925,8246075,Friday,110.0
1926,8246075,Monday,95.0
1927,8246075,Saturday,110.0
1928,8246075,Sunday,95.0
1929,8246075,Thursday,95.0
1930,8246075,Tuesday,95.0
1931,8246075,Wednesday,95.0
1932,8265544,Friday,209.98076923076923
1933,8265544,Monday,208.15384615384616
1934,8265544,Saturday,209.67307692307693
1935,8265544,Sunday,208.15384615384616
1936,8265544,Thursday,208.9245283018868
1937,8265544,Tuesday,207.84615384615384
1938,8265544,Wednesday,208.53846153846155
1939,8266788,Friday,311.0
1940,8266788,Monday,304.15384615384613
1941,8266788,Saturday,311.0
1942,8266788,Sunday,306.0
1943,8266788,Thursday,309.6792452830189
1944,8266788,Tuesday,304.15384615384613
1945,8266788,Wednesday,304.15384615384613
1946,8310318,Friday,65.0
1947,8310318,Monday,60.0
1948,8310318,Saturday,65.0
1949,8310318,Sunday,60.0
1950,8310318,Thursday,60.0
1951,8310318,Tuesday,60.0
1952,8310318,Wednesday,60.0
1953,8362668,Friday,105.07692307692308
1954,8362668,Monday,83.96153846153847
1955,8362668,Saturday,105.28846153846153
1956,8362668,Sunday,84.36538461538461
1957,8362668,Thursday,85.45283018867924
1958,8362668,Tuesday,83.96153846153847
1959,8362668,Wednesday,83.96153846153847
1960,8366456,Friday,99.0
1961,8366456,Monday,99.0
1962,8366456,Saturday,99.0
1963,8366456,Sunday,99.0
1964,8366456,Thursday,99.0
1965,8366456,Tuesday,99.0
1966,8366456,Wednesday,99.0
1967,8403131,Friday,86.98113207547169
1968,8403131,Monday,85.0
1969,8403131,Saturday,87.6923076923077
1970,8403131,Sunday,85.0
1971,8403131,Thursday,85.0
1972,8403131,Tuesday,85.0
1973,8403131,Wednesday,85.0
1974,8427121,Friday,100.0
1975,8427121,Monday,90.0
1976,8427121,Saturday,100.0
1977,8427121,Sunday,90.0
1978,8427121,Thursday,90.0
1979,8427121,Tuesday,90.0
1980,8427121,Wednesday,90.0
1981,8443279,Friday,144.40384615384616
1982,8443279,Monday,133.28846153846155
1983,8443279,Saturday,144.98076923076923
1984,8443279,Sunday,131.40384615384616
1985,8443279,Thursday,131.16981132075472
1986,8443279,Tuesday,134.05769230769232
1987,8443279,Wednesday,134.05769230769232
1988,8505396,Friday,100.0
1989,8505396,Monday,100.0
1990,8505396,Saturday,100.0
1991,8505396,Sunday,100.0
1992,8505396,Thursday,100.0
1993,8505396,Tuesday,100.0
1994,8505396,Wednesday,100.0
1995,8576671,Friday,74.23076923076923
1996,8576671,Monday,59.09615384615385
1997,8576671,Saturday,74.36538461538461
1998,8576671,Sunday,59.09615384615385
1999,8576671,Thursday,59.113207547169814
2000,8576671,Tuesday,58.92307692307692
2001,8576671,Wednesday,58.92307692307692
2002,8624659,Friday,250.0
2003,8624659,Monday,190.0
2004,8624659,Saturday,250.0
2005,8624659,Sunday,190.0
2006,8624659,Thursday,188.30188679245282
2007,8624659,Tuesday,190.0
2008,8624659,Wednesday,190.0
2009,8634354,Friday,85.0
2010,8634354,Monday,85.0
2011,8634354,Saturday,85.0
2012,8634354,Sunday,85.0
2013,8634354,Thursday,85.0
2014,8634354,Tuesday,85.0
2015,8634354,Wednesday,85.0
2016,8664712,Friday,244.0566037735849
2017,8664712,Monday,241.92307692307693
2018,8664712,Saturday,243.94230769230768
2019,8664712,Sunday,243.94230769230768
2020,8664712,Thursday,241.92307692307693
2021,8664712,Tuesday,241.92307692307693
2022,8664712,Wednesday,241.92307692307693
2023,8672247,Friday,110.54716981132076
2024,8672247,Monday,107.34615384615384
2025,8672247,Saturday,111.13461538461539
2026,8672247,Sunday,108.48076923076923
2027,8672247,Thursday,108.34615384615384
2028,8672247,Tuesday,106.0
2029,8672247,Wednesday,106.0
2030,8721288,Friday,120.0
2031,8721288,Monday,120.0
2032,8721288,Saturday,120.0
2033,8721288,Sunday,120.0
2034,8721288,Thursday,120.0
2035,8721288,Tuesday,120.0
2036,8721288,Wednesday,120.0
2037,8741844,Friday,225.0
2038,8741844,Monday,195.0
2039,8741844,Saturday,225.0
2040,8741844,Sunday,195.0
2041,8741844,Thursday,195.0
2042,8741844,Tuesday,195.0
2043,8741844,Wednesday,195.0
2044,8782463,Friday,121.8076923076923
2045,8782463,Monday,80.36538461538461
2046,8782463,Saturday,124.40384615384616
2047,8782463,Sunday,82.98076923076923
2048,8782463,Thursday,83.66037735849056
2049,8782463,Tuesday,80.96153846153847
2050,8782463,Wednesday,81.09615384615384
2051,8895397,Friday,214.0
2052,8895397,Monday,179.0
2053,8895397,Saturday,214.0
2054,8895397,Sunday,179.0
2055,8895397,Thursday,179.0
2056,8895397,Tuesday,179.0
2057,8895397,Wednesday,179.0
2058,9022608,Friday,159.0
2059,9022608,Monday,139.0
2060,9022608,Saturday,159.0
2061,9022608,Sunday,139.0
2062,9022608,Thursday,139.0
2063,9022608,Tuesday,139.0
2064,9022608,Wednesday,139.0
2065,9062255,Friday,95.0
2066,9062255,Monday,95.0
2067,9062255,Saturday,95.0
2068,9062255,Sunday,95.0
2069,9062255,Thursday,95.0
2070,9062255,Tuesday,95.0
2071,9062255,Wednesday,95.0
2072,9151945,Friday,50.0
2073,9151945,Monday,50.0
2074,9151945,Saturday,50.0
2075,9151945,Sunday,50.0
2076,9151945,Thursday,50.0
2077,9151945,Tuesday,50.0
2078,9151945,Wednesday,50.0
2079,9243493,Friday,285.0
2080,9243493,Monday,285.0
2081,9243493,Saturday,285.0
2082,9243493,Sunday,285.0
2083,9243493,Thursday,285.0
2084,9243493,Tuesday,285.0
2085,9243493,Wednesday,285.0
2086,9282426,Friday,98.0
2087,9282426,Monday,97.4423076923077
2088,9282426,Saturday,98.4423076923077
2089,9282426,Sunday,97.38461538461539
2090,9282426,Thursday,97.35849056603773
2091,9282426,Tuesday,97.53846153846153
2092,9282426,Wednesday,97.53846153846153
2093,9344195,Friday,79.13461538461539
2094,9344195,Monday,76.25
2095,9344195,Saturday,79.13461538461539
2096,9344195,Sunday,79.32692307692308
2097,9344195,Thursday,76.22641509433963
2098,9344195,Tuesday,76.25
2099,9344195,Wednesday,76.15384615384616
2100,9406902,Friday,35.0
2101,9406902,Monday,35.0
2102,9406902,Saturday,35.0
2103,9406902,Sunday,35.0
2104,9406902,Thursday,35.0
2105,9406902,Tuesday,35.0
2106,9406902,Wednesday,35.0
2107,9476164,Friday,75.0
2108,9476164,Monday,75.0
2109,9476164,Saturday,75.0
2110,9476164,Sunday,75.0
2111,9476164,Thursday,75.0
2112,9476164,Tuesday,75.0
2113,9476164,Wednesday,75.0
2114,9531839,Friday,101.0
2115,9531839,Monday,99.42307692307692
2116,9531839,Saturday,101.07692307692308
2117,9531839,Sunday,99.42307692307692
2118,9531839,Thursday,100.28846153846153
2119,9531839,Tuesday,99.42307692307692
2120,9531839,Wednesday,99.42307692307692
2121,9661460,Friday,199.80769230769232
2122,9661460,Monday,125.59615384615384
2123,9661460,Saturday,197.40384615384616
2124,9661460,Sunday,125.61538461538461
2125,9661460,Thursday,125.62264150943396
2126,9661460,Tuesday,125.5576923076923
2127,9661460,Wednesday,125.5
2128,9716129,Friday,115.46153846153847
2129,9716129,Monday,115.0
2130,9716129,Saturday,115.65384615384616
2131,9716129,Sunday,115.0
2132,9716129,Thursday,115.0
2133,9716129,Tuesday,115.0
2134,9716129,Wednesday,115.0
2135,9794899,Friday,242.83018867924528
2136,9794899,Monday,242.5
2137,9794899,Saturday,242.69230769230768
2138,9794899,Sunday,242.5
2139,9794899,Thursday,242.69230769230768
2140,9794899,Tuesday,242.5
2141,9794899,Wednesday,242.5
2142,9807236,Friday,28.0
2143,9807236,Monday,28.0
2144,9807236,Saturday,28.0
2145,9807236,Sunday,28.0
2146,9807236,Thursday,28.0
2147,9807236,Tuesday,28.0
2148,9807236,Wednesday,28.0
2149,9826677,Friday,75.0
2150,9826677,Monday,60.0
2151,9826677,Saturday,75.0
2152,9826677,Sunday,60.0
2153,9826677,Thursday,60.0
2154,9826677,Tuesday,60.0
2155,9826677,Wednesday,60.0
2156,9906491,Friday,90.0
2157,9906491,Monday,86.25
2158,9906491,Saturday,90.0
2159,9906491,Sunday,86.73076923076923
2160,9906491,Thursday,86.15384615384616
2161,9906491,Tuesday,86.15384615384616
2162,9906491,Wednesday,86.15384615384616
2163,9944111,Friday,134.71153846153845
2164,9944111,Monday,119.61538461538461
2165,9944111,Saturday,134.71153846153845
2166,9944111,Sunday,119.61538461538461
2167,9944111,Thursday,119.24528301886792
2168,9944111,Tuesday,119.61538461538461
2169,9944111,Wednesday,119.61538461538461
2170,10014090,Friday,85.0
2171,10014090,Monday,85.0
2172,10014090,Saturday,85.0
2173,10014090,Sunday,85.0
2174,10014090,Thursday,85.0
2175,10014090,Tuesday,85.0
2176,10014090,Wednesday,85.0
2177,10085566,Friday,50.0
2178,10085566,Monday,50.0
2179,10085566,Saturday,50.0
2180,10085566,Sunday,50.0
2181,10085566,Thursday,50.0
2182,10085566,Tuesday,50.0
2183,10085566,Wednesday,50.0
2184,10089256,Friday,100.26923076923077
2185,10089256,Monday,100.0
2186,10089256,Saturday,100.48076923076923
2187,10089256,Sunday,100.0
2188,10089256,Thursday,100.0377358490566
2189,10089256,Tuesday,100.0
2190,10089256,Wednesday,100.0
2191,10232448,Friday,85.0
2192,10232448,Monday,65.0
2193,10232448,Saturday,85.0
2194,10232448,Sunday,65.0
2195,10232448,Thursday,65.0
2196,10232448,Tuesday,65.0
2197,10232448,Wednesday,65.0
2198,10263107,Friday,249.0
2199,10263107,Monday,249.0
2200,10263107,Saturday,249.0
2201,10263107,Sunday,249.0
2202,10263107,Thursday,249.0
2203,10263107,Tuesday,249.0
2204,10263107,Wednesday,249.0
2205,10289755,Friday,95.0
2206,10289755,Monday,95.0
2207,10289755,Saturday,95.0
2208,10289755,Sunday,95.0
2209,10289755,Thursday,95.0
2210,10289755,Tuesday,95.0
2211,10289755,Wednesday,95.0
2212,10307715,Friday,125.0
2213,10307715,Monday,125.0
2214,10307715,Saturday,125.0
2215,10307715,Sunday,125.0
2216,10307715,Thursday,125.0
2217,10307715,Tuesday,125.0
2218,10307715,Wednesday,125.0
2219,10335139,Friday,331.21153846153845
2220,10335139,Monday,204.34615384615384
2221,10335139,Saturday,332.3269230769231
2222,10335139,Sunday,242.84615384615384
2223,10335139,Thursday,227.0943396226415
2224,10335139,Tuesday,184.15384615384616
2225,10335139,Wednesday,187.92307692307693
2226,10360188,Friday,78.17307692307692
2227,10360188,Monday,73.6923076923077
2228,10360188,Saturday,78.0576923076923
2229,10360188,Sunday,73.5
2230,10360188,Thursday,74.22641509433963
2231,10360188,Tuesday,73.65384615384616
2232,10360188,Wednesday,73.71153846153847
2233,10464357,Friday,325.0
2234,10464357,Monday,325.0
2235,10464357,Saturday,325.0
2236,10464357,Sunday,325.0
2237,10464357,Thursday,325.0
2238,10464357,Tuesday,325.0
2239,10464357,Wednesday,325.0
2240,10524188,Friday,240.0
2241,10524188,Monday,222.1153846153846
2242,10524188,Saturday,240.0
2243,10524188,Sunday,222.1153846153846
2244,10524188,Thursday,223.39622641509433
2245,10524188,Tuesday,222.69230769230768
2246,10524188,Wednesday,222.98076923076923
2247,10524253,Friday,183.3846153846154
2248,10524253,Monday,101.65384615384616
2249,10524253,Saturday,181.78846153846155
2250,10524253,Sunday,108.90384615384616
2251,10524253,Thursday,111.20754716981132
2252,10524253,Tuesday,101.65384615384616
2253,10524253,Wednesday,105.86538461538461
2254,10545839,Friday,121.07692307692308
2255,10545839,Monday,99.0
2256,10545839,Saturday,121.01923076923077
2257,10545839,Sunday,99.0
2258,10545839,Thursday,99.33962264150944
2259,10545839,Tuesday,99.0
2260,10545839,Wednesday,99.0
2261,10632884,Friday,51.78846153846154
2262,10632884,Monday,50.88461538461539
2263,10632884,Saturday,51.90384615384615
2264,10632884,Sunday,51.09615384615385
2265,10632884,Thursday,51.283018867924525
2266,10632884,Tuesday,51.11538461538461
2267,10632884,Wednesday,51.21153846153846
2268,10635789,Friday,40.21153846153846
2269,10635789,Monday,38.63461538461539
2270,10635789,Saturday,40.28846153846154
2271,10635789,Sunday,38.63461538461539
2272,10635789,Thursday,40.283018867924525
2273,10635789,Tuesday,38.63461538461539
2274,10635789,Wednesday,38.63461538461539
2275,10674355,Friday,125.0
2276,10674355,Monday,125.0
2277,10674355,Saturday,125.0
2278,10674355,Sunday,125.0
2279,10674355,Thursday,125.0
2280,10674355,Tuesday,125.0
2281,10674355,Wednesday,125.0
2282,10684883,Friday,90.0
2283,10684883,Monday,90.0
2284,10684883,Saturday,90.0
2285,10684883,Sunday,90.0
2286,10684883,Thursday,90.0
2287,10684883,Tuesday,90.0
2288,10684883,Wednesday,90.0
2289,10785231,Friday,124.51923076923077
2290,10785231,Monday,109.8076923076923
2291,10785231,Saturday,124.51923076923077
2292,10785231,Sunday,109.8076923076923
2293,10785231,Thursday,109.62264150943396
2294,10785231,Tuesday,109.8076923076923
2295,10785231,Wednesday,109.8076923076923
2296,10853381,Friday,190.96153846153845
2297,10853381,Monday,190.96153846153845
2298,10853381,Saturday,190.96153846153845
2299,10853381,Sunday,190.96153846153845
2300,10853381,Thursday,191.03773584905662
2301,10853381,Tuesday,190.96153846153845
2302,10853381,Wednesday,190.96153846153845
2303,10884543,Friday,107.15384615384616
2304,10884543,Monday,105.38461538461539
2305,10884543,Saturday,107.15384615384616
2306,10884543,Sunday,105.76923076923077
2307,10884543,Thursday,106.64150943396227
2308,10884543,Tuesday,105.38461538461539
2309,10884543,Wednesday,105.92307692307692
2310,10900676,Friday,99.0
2311,10900676,Monday,90.0
2312,10900676,Saturday,99.0
2313,10900676,Sunday,90.0
2314,10900676,Thursday,90.0
2315,10900676,Tuesday,90.0
2316,10900676,Wednesday,90.0
2317,10909034,Friday,70.0
2318,10909034,Monday,70.0
2319,10909034,Saturday,70.0
2320,10909034,Sunday,70.0
2321,10909034,Thursday,70.0
2322,10909034,Tuesday,70.0
2323,10909034,Wednesday,70.0
2324,10991982,Friday,99.0
2325,10991982,Monday,99.0
2326,10991982,Saturday,99.0
2327,10991982,Sunday,99.0
2328,10991982,Thursday,99.0
2329,10991982,Tuesday,99.0
2330,10991982,Wednesday,99.0
2331,11182596,Friday,75.0
2332,11182596,Monday,75.0
2333,11182596,Saturday,75.0
2334,11182596,Sunday,75.0
2335,11182596,Thursday,75.0
2336,11182596,Tuesday,75.0
2337,11182596,Wednesday,75.0
2338,11208688,Friday,65.0
2339,11208688,Monday,65.0
2340,11208688,Saturday,65.0
2341,11208688,Sunday,65.0
2342,11208688,Thursday,65.0
2343,11208688,Tuesday,65.0
2344,11208688,Wednesday,65.0
2345,11242744,Friday,178.03846153846155
2346,11242744,Monday,154.19230769230768
2347,11242744,Saturday,178.03846153846155
2348,11242744,Sunday,147.46153846153845
2349,11242744,Thursday,153.9056603773585
2350,11242744,Tuesday,154.0
2351,11242744,Wednesday,154.19230769230768
2352,11259371,Friday,129.0
2353,11259371,Monday,79.0
2354,11259371,Saturday,129.0
2355,11259371,Sunday,79.0
2356,11259371,Thursday,79.0
2357,11259371,Tuesday,79.0
2358,11259371,Wednesday,79.0
2359,11283225,Friday,91.38461538461539
2360,11283225,Monday,86.59615384615384
2361,11283225,Saturday,92.96153846153847
2362,11283225,Sunday,87.65384615384616
2363,11283225,Thursday,87.62264150943396
2364,11283225,Tuesday,86.61538461538461
2365,11283225,Wednesday,86.59615384615384
2366,11291801,Friday,164.71153846153845
2367,11291801,Monday,162.69230769230768
2368,11291801,Saturday,165.05769230769232
2369,11291801,Sunday,165.0
2370,11291801,Thursday,161.32075471698113
2371,11291801,Tuesday,161.15384615384616
2372,11291801,Wednesday,162.30769230769232
2373,11388248,Friday,174.6153846153846
2374,11388248,Monday,102.38461538461539
2375,11388248,Saturday,174.6153846153846
2376,11388248,Sunday,102.38461538461539
2377,11388248,Thursday,102.81132075471699
2378,11388248,Tuesday,102.38461538461539
2379,11388248,Wednesday,102.84615384615384
2380,11421709,Friday,119.38461538461539
2381,11421709,Monday,119.0
2382,11421709,Saturday,119.57692307692308
2383,11421709,Sunday,119.0
2384,11421709,Thursday,119.0
2385,11421709,Tuesday,119.0
2386,11421709,Wednesday,119.0
2387,11483381,Friday,140.0
2388,11483381,Monday,120.0
2389,11483381,Saturday,140.0
2390,11483381,Sunday,120.0
2391,11483381,Thursday,120.0
2392,11483381,Tuesday,120.0
2393,11483381,Wednesday,120.0
2394,11489172,Friday,115.0
2395,11489172,Monday,115.0
2396,11489172,Saturday,115.0
2397,11489172,Sunday,115.0
2398,11489172,Thursday,115.0
2399,11489172,Tuesday,115.0
2400,11489172,Wednesday,115.0
2401,11510567,Friday,130.0
2402,11510567,Monday,130.0
2403,11510567,Saturday,130.0
2404,11510567,Sunday,130.0
2405,11510567,Thursday,130.0
2406,11510567,Tuesday,130.0
2407,11510567,Wednesday,130.0
2408,11545230,Friday,45.18867924528302
2409,11545230,Monday,45.23076923076923
2410,11545230,Saturday,45.21153846153846
2411,11545230,Sunday,45.17307692307692
2412,11545230,Thursday,45.23076923076923
2413,11545230,Tuesday,45.23076923076923
2414,11545230,Wednesday,45.23076923076923
2415,11553531,Friday,75.0
2416,11553531,Monday,60.0
2417,11553531,Saturday,75.0
2418,11553531,Sunday,60.0
2419,11553531,Thursday,60.0
2420,11553531,Tuesday,60.0
2421,11553531,Wednesday,60.0
2422,11586894,Friday,764.4230769230769
2423,11586894,Monday,624.7884615384615
2424,11586894,Saturday,764.4230769230769
2425,11586894,Sunday,764.4230769230769
2426,11586894,Thursday,619.0
2427,11586894,Tuesday,620.7115384615385
2428,11586894,Wednesday,620.7115384615385
2429,11609580,Friday,126.6923076923077
2430,11609580,Monday,114.3076923076923
2431,11609580,Saturday,127.5576923076923
2432,11609580,Sunday,116.0
2433,11609580,Thursday,118.86792452830188
2434,11609580,Tuesday,114.90384615384616
2435,11609580,Wednesday,114.0576923076923
2436,11618840,Friday,129.8653846153846
2437,11618840,Monday,125.09615384615384
2438,11618840,Saturday,130.23076923076923
2439,11618840,Sunday,127.3076923076923
2440,11618840,Thursday,128.16981132075472
2441,11618840,Tuesday,124.96153846153847
2442,11618840,Wednesday,125.5576923076923
2443,11701027,Friday,48.78846153846154
2444,11701027,Monday,48.71153846153846
2445,11701027,Saturday,48.80769230769231
2446,11701027,Sunday,48.73076923076923
2447,11701027,Thursday,48.735849056603776
2448,11701027,Tuesday,48.69230769230769
2449,11701027,Wednesday,49.05769230769231
2450,11738931,Friday,125.0
2451,11738931,Monday,99.0
2452,11738931,Saturday,125.0
2453,11738931,Sunday,99.0
2454,11738931,Thursday,99.0
2455,11738931,Tuesday,99.0
2456,11738931,Wednesday,99.0
2457,11739534,Friday,40.0
2458,11739534,Monday,40.0
2459,11739534,Saturday,40.0
2460,11739534,Sunday,40.0
2461,11739534,Thursday,40.0
2462,11739534,Tuesday,40.0
2463,11739534,Wednesday,40.0
2464,11773647,Friday,170.0
2465,11773647,Monday,150.0
2466,11773647,Saturday,170.0
2467,11773647,Sunday,150.0
2468,11773647,Thursday,150.0
2469,11773647,Tuesday,150.0
2470,11773647,Wednesday,150.0
2471,11811039,Friday,115.0
2472,11811039,Monday,115.0
2473,11811039,Saturday,115.0
2474,11811039,Sunday,115.0
2475,11811039,Thursday,115.0
2476,11811039,Tuesday,115.0
2477,11811039,Wednesday,115.0
2478,11925721,Friday,160.83018867924528
2479,11925721,Monday,155.05769230769232
2480,11925721,Saturday,160.98076923076923
2481,11925721,Sunday,156.30769230769232
2482,11925721,Thursday,155.0
2483,11925721,Tuesday,155.01923076923077
2484,11925721,Wednesday,155.03846153846155
2485,11938223,Friday,110.28301886792453
2486,11938223,Monday,109.09615384615384
2487,11938223,Saturday,110.51923076923077
2488,11938223,Sunday,109.26923076923077
2489,11938223,Thursday,109.46153846153847
2490,11938223,Tuesday,108.92307692307692
2491,11938223,Wednesday,108.92307692307692
2492,11946709,Friday,150.0
2493,11946709,Monday,150.0
2494,11946709,Saturday,150.0
2495,11946709,Sunday,150.0
2496,11946709,Thursday,150.0
2497,11946709,Tuesday,150.0
2498,11946709,Wednesday,150.0
2499,11947108,Friday,106.51923076923077
2500,11947108,Monday,97.82692307692308
2501,11947108,Saturday,107.38461538461539
2502,11947108,Sunday,99.61538461538461
2503,11947108,Thursday,99.43396226415095
2504,11947108,Tuesday,97.78846153846153
2505,11947108,Wednesday,97.82692307692308
2506,11962915,Friday,90.0
2507,11962915,Monday,80.0
2508,11962915,Saturday,90.0
2509,11962915,Sunday,80.0
2510,11962915,Thursday,80.0
2511,11962915,Tuesday,80.0
2512,11962915,Wednesday,80.0
2513,12105828,Friday,90.0
2514,12105828,Monday,90.0
2515,12105828,Saturday,90.0
2516,12105828,Sunday,90.0
2517,12105828,Thursday,90.0
2518,12105828,Tuesday,90.0
2519,12105828,Wednesday,90.0
2520,12107874,Friday,115.0
2521,12107874,Monday,99.0
2522,12107874,Saturday,115.0
2523,12107874,Sunday,99.0
2524,12107874,Thursday,99.0
2525,12107874,Tuesday,99.0
2526,12107874,Wednesday,99.0
2527,12122743,Friday,44.0
2528,12122743,Monday,44.0
2529,12122743,Saturday,44.0
2530,12122743,Sunday,44.0
2531,12122743,Thursday,44.0
2532,12122743,Tuesday,44.0
2533,12122743,Wednesday,44.0
2534,12144656,Friday,116.48076923076923
2535,12144656,Monday,113.09615384615384
2536,12144656,Saturday,115.86538461538461
2537,12144656,Sunday,113.90384615384616
2538,12144656,Thursday,114.11320754716981
2539,12144656,Tuesday,113.17307692307692
2540,12144656,Wednesday,113.07692307692308
2541,12166658,Friday,49.0
2542,12166658,Monday,49.0
2543,12166658,Saturday,49.0
2544,12166658,Sunday,49.0
2545,12166658,Thursday,49.0
2546,12166658,Tuesday,49.0
2547,12166658,Wednesday,49.0
2548,12182918,Friday,72.0
2549,12182918,Monday,72.0
2550,12182918,Saturday,72.0
2551,12182918,Sunday,72.0
2552,12182918,Thursday,72.0
2553,12182918,Tuesday,72.0
2554,12182918,Wednesday,72.0
2555,12186372,Friday,100.37735849056604
2556,12186372,Monday,95.0
2557,12186372,Saturday,100.38461538461539
2558,12186372,Sunday,95.09615384615384
2559,12186372,Thursday,95.0
2560,12186372,Tuesday,95.0
2561,12186372,Wednesday,95.0
2562,12188215,Friday,199.0
2563,12188215,Monday,145.0
2564,12188215,Saturday,199.0
2565,12188215,Sunday,145.0
2566,12188215,Thursday,145.0
2567,12188215,Tuesday,145.0
2568,12188215,Wednesday,145.0
2569,12189623,Friday,94.11538461538461
2570,12189623,Monday,93.96153846153847
2571,12189623,Saturday,93.82692307692308
2572,12189623,Sunday,93.76923076923077
2573,12189623,Thursday,94.26415094339623
2574,12189623,Tuesday,93.96153846153847
2575,12189623,Wednesday,94.28846153846153
2576,12222050,Friday,234.48076923076923
2577,12222050,Monday,226.96153846153845
2578,12222050,Saturday,234.82692307692307
2579,12222050,Sunday,229.19230769230768
2580,12222050,Thursday,230.66037735849056
2581,12222050,Tuesday,226.92307692307693
2582,12222050,Wednesday,227.65384615384616
2583,12229453,Friday,262.65384615384613
2584,12229453,Monday,203.53846153846155
2585,12229453,Saturday,262.65384615384613
2586,12229453,Sunday,210.0
2587,12229453,Thursday,209.11320754716982
2588,12229453,Tuesday,207.28846153846155
2589,12229453,Wednesday,207.28846153846155
2590,12251952,Friday,65.0
2591,12251952,Monday,61.0
2592,12251952,Saturday,65.0
2593,12251952,Sunday,61.0
2594,12251952,Thursday,61.0
2595,12251952,Tuesday,61.0
2596,12251952,Wednesday,61.0
2597,12266103,Friday,265.0
2598,12266103,Monday,235.0
2599,12266103,Saturday,265.0
2600,12266103,Sunday,235.0
2601,12266103,Thursday,235.0
2602,12266103,Tuesday,235.0
2603,12266103,Wednesday,235.0
2604,12281167,Friday,47.76923076923077
2605,12281167,Monday,46.82692307692308
2606,12281167,Saturday,47.76923076923077
2607,12281167,Sunday,46.57692307692308
2608,12281167,Thursday,47.735849056603776
2609,12281167,Tuesday,46.88461538461539
2610,12281167,Wednesday,46.86538461538461
2611,12286328,Friday,32.264150943396224
2612,12286328,Monday,31.173076923076923
2613,12286328,Saturday,32.36538461538461
2614,12286328,Sunday,32.36538461538461
2615,12286328,Thursday,31.173076923076923
2616,12286328,Tuesday,31.173076923076923
2617,12286328,Wednesday,31.173076923076923
2618,12290379,Friday,42.57692307692308
2619,12290379,Monday,40.51923076923077
2620,12290379,Saturday,42.63461538461539
2621,12290379,Sunday,41.03846153846154
2622,12290379,Thursday,42.0377358490566
2623,12290379,Tuesday,40.51923076923077
2624,12290379,Wednesday,40.51923076923077
2625,12310425,Friday,400.9433962264151
2626,12310425,Monday,318.84615384615387
2627,12310425,Saturday,400.96153846153845
2628,12310425,Sunday,320.1923076923077
2629,12310425,Thursday,327.0192307692308
2630,12310425,Tuesday,318.84615384615387
2631,12310425,Wednesday,322.6923076923077
2632,12363894,Friday,408.53846153846155
2633,12363894,Monday,323.0769230769231
2634,12363894,Saturday,409.46153846153845
2635,12363894,Sunday,326.4423076923077
2636,12363894,Thursday,323.1320754716981
2637,12363894,Tuesday,322.4230769230769
2638,12363894,Wednesday,321.03846153846155
2639,12377575,Friday,425.0
2640,12377575,Monday,425.0
2641,12377575,Saturday,425.0
2642,12377575,Sunday,425.0
2643,12377575,Thursday,425.0
2644,12377575,Tuesday,425.0
2645,12377575,Wednesday,425.0
2646,12400514,Friday,150.0
2647,12400514,Monday,100.0
2648,12400514,Saturday,150.0
2649,12400514,Sunday,100.0
2650,12400514,Thursday,100.0
2651,12400514,Tuesday,100.0
2652,12400514,Wednesday,100.0
2653,12401202,Friday,382.54716981132077
2654,12401202,Monday,375.0
2655,12401202,Saturday,381.25
2656,12401202,Sunday,375.4807692307692
2657,12401202,Thursday,382.21153846153845
2658,12401202,Tuesday,376.4423076923077
2659,12401202,Wednesday,377.88461538461536
2660,12425483,Friday,43.471698113207545
2661,12425483,Monday,42.69230769230769
2662,12425483,Saturday,43.42307692307692
2663,12425483,Sunday,43.36538461538461
2664,12425483,Thursday,43.44230769230769
2665,12425483,Tuesday,42.69230769230769
2666,12425483,Wednesday,42.69230769230769
2667,12433546,Friday,113.26415094339623
2668,12433546,Monday,112.65384615384616
2669,12433546,Saturday,113.42307692307692
2670,12433546,Sunday,111.88461538461539
2671,12433546,Thursday,113.28846153846153
2672,12433546,Tuesday,112.61538461538461
2673,12433546,Wednesday,112.63461538461539
2674,12470763,Friday,97.0
2675,12470763,Monday,97.0
2676,12470763,Saturday,97.0
2677,12470763,Sunday,97.0
2678,12470763,Thursday,97.0
2679,12470763,Tuesday,97.0
2680,12470763,Wednesday,97.0
2681,12472966,Friday,102.4423076923077
2682,12472966,Monday,99.03846153846153
2683,12472966,Saturday,102.59615384615384
2684,12472966,Sunday,99.17307692307692
2685,12472966,Thursday,99.22641509433963
2686,12472966,Tuesday,99.01923076923077
2687,12472966,Wednesday,99.09615384615384
2688,12543684,Friday,224.23076923076923
2689,12543684,Monday,182.6346153846154
2690,12543684,Saturday,225.65384615384616
2691,12543684,Sunday,196.30769230769232
2692,12543684,Thursday,199.69811320754718
2693,12543684,Tuesday,182.78846153846155
2694,12543684,Wednesday,187.34615384615384
2695,12587092,Friday,51.867924528301884
2696,12587092,Monday,50.84615384615385
2697,12587092,Saturday,51.78846153846154
2698,12587092,Sunday,51.25
2699,12587092,Thursday,51.94230769230769
2700,12587092,Tuesday,50.84615384615385
2701,12587092,Wednesday,50.84615384615385
2702,12599311,Friday,63.75
2703,12599311,Monday,49.05769230769231
2704,12599311,Saturday,64.13461538461539
2705,12599311,Sunday,49.07692307692308
2706,12599311,Thursday,48.698113207547166
