,listing_id,monthname,price
11947,22147548,March,34.0
11948,22147548,May,34.0
11949,22147548,November,30.0
11950,22147548,October,30.0
11951,22147548,September,39.53333333333333
11952,22151438,April,150.0
11953,22151438,August,302.93548387096774
11954,22151438,December,344.9032258064516
11955,22151438,February,150.0
11956,22151438,January,169.3548387096774
11957,22151438,July,254.90322580645162
11958,22151438,June,220.76666666666668
11959,22151438,March,150.0
11960,22151438,May,150.0
11961,22151438,November,303.06666666666666
11962,22151438,October,308.61290322580646
11963,22151438,September,301.4
11964,22152480,April,73.6
11965,22152480,August,73.70967741935483
11966,22152480,December,72.6774193548387
11967,22152480,February,73.28571428571429
11968,22152480,January,74.09677419354838
11969,22152480,July,82.87096774193549
11970,22152480,June,83.13333333333334
11971,22152480,March,72.6774193548387
11972,22152480,May,73.38709677419355
11973,22152480,November,72.86666666666666
11974,22152480,October,74.09677419354838
11975,22152480,September,75.33333333333333
11976,22163415,April,95.46666666666667
11977,22163415,August,90.80645161290323
11978,22163415,December,100.16129032258064
11979,22163415,February,85.0
11980,22163415,January,85.0
11981,22163415,July,91.83870967741936
11982,22163415,June,88.4
11983,22163415,March,87.54838709677419
11984,22163415,May,95.3225806451613
11985,22163415,November,93.5
11986,22163415,October,94.03225806451613
11987,22163415,September,91.16666666666667
11988,22224397,April,191.3
11989,22224397,August,187.6451612903226
11990,22224397,December,193.7741935483871
11991,22224397,February,192.14285714285714
11992,22224397,January,189.96774193548387
11993,22224397,July,184.48387096774192
11994,22224397,June,189.86666666666667
11995,22224397,March,193.7741935483871
11996,22224397,May,191.8709677419355
11997,22224397,November,187.86666666666667
11998,22224397,October,187.6451612903226
11999,22224397,September,187.26666666666668
12000,22275691,April,111.0
12001,22275691,August,111.0
12002,22275691,December,111.0
12003,22275691,February,111.0
12004,22275691,January,111.0
12005,22275691,July,111.0
12006,22275691,June,111.0
12007,22275691,March,111.0
12008,22275691,May,111.0
12009,22275691,November,111.0
12010,22275691,October,111.0
12011,22275691,September,111.0
12012,22306380,April,98.13333333333334
12013,22306380,August,95.0
12014,22306380,December,97.87096774193549
12015,22306380,February,98.0
12016,22306380,January,98.19354838709677
12017,22306380,July,95.0
12018,22306380,June,95.16666666666667
12019,22306380,March,97.80645161290323
12020,22306380,May,98.0
12021,22306380,November,95.06666666666666
12022,22306380,October,95.0
12023,22306380,September,95.0
12024,22308959,April,180.0
12025,22308959,August,275.0
12026,22308959,December,275.0
12027,22308959,February,178.57142857142858
12028,22308959,January,182.25806451612902
12029,22308959,July,265.3225806451613
12030,22308959,June,218.33333333333334
12031,22308959,March,175.80645161290323
12032,22308959,May,179.03225806451613
12033,22308959,November,275.0
12034,22308959,October,275.0
12035,22308959,September,275.0
12036,22317485,April,208.0
12037,22317485,August,239.2258064516129
12038,22317485,December,242.74193548387098
12039,22317485,February,207.14285714285714
12040,22317485,January,212.51612903225808
12041,22317485,July,232.90322580645162
12042,22317485,June,177.36666666666667
12043,22317485,March,205.48387096774192
12044,22317485,May,207.41935483870967
12045,22317485,November,237.23333333333332
12046,22317485,October,242.74193548387098
12047,22317485,September,240.86666666666667
12048,22326909,April,45.0
12049,22326909,August,45.0
12050,22326909,December,45.0
12051,22326909,February,45.0
12052,22326909,January,45.0
12053,22326909,July,45.0
12054,22326909,June,45.0
12055,22326909,March,45.0
12056,22326909,May,45.0
12057,22326909,November,45.0
12058,22326909,October,45.0
12059,22326909,September,45.0
12060,22351697,April,61.2
12061,22351697,August,50.29032258064516
12062,22351697,December,61.064516129032256
12063,22351697,February,61.142857142857146
12064,22351697,January,61.25806451612903
12065,22351697,July,50.096774193548384
12066,22351697,June,51.06666666666667
12067,22351697,March,61.03225806451613
12068,22351697,May,61.16129032258065
12069,22351697,November,53.03333333333333
12070,22351697,October,50.0
12071,22351697,September,50.7
12072,22360186,April,64.0
12073,22360186,August,64.0
12074,22360186,December,64.0
12075,22360186,February,64.0
12076,22360186,January,64.0
12077,22360186,July,64.0
12078,22360186,June,64.0
12079,22360186,March,64.0
12080,22360186,May,64.0
12081,22360186,November,64.0
12082,22360186,October,64.0
12083,22360186,September,64.0
12084,22378136,April,180.0
12085,22378136,August,180.0
12086,22378136,December,180.0
12087,22378136,February,180.0
12088,22378136,January,180.0
12089,22378136,July,180.0
12090,22378136,June,180.0
12091,22378136,March,180.0
12092,22378136,May,180.0
12093,22378136,November,180.0
12094,22378136,October,180.0
12095,22378136,September,180.0
12096,22408602,April,76.06666666666666
12097,22408602,August,60.774193548387096
12098,22408602,December,75.61290322580645
12099,22408602,February,75.85714285714286
12100,22408602,January,76.19354838709677
12101,22408602,July,60.774193548387096
12102,22408602,June,59.4
12103,22408602,March,75.51612903225806
12104,22408602,May,75.90322580645162
12105,22408602,November,61.2
12106,22408602,October,54.16129032258065
12107,22408602,September,57.03333333333333
12108,22411166,April,198.2
12109,22411166,August,196.80645161290323
12110,22411166,December,192.16129032258064
12111,22411166,February,196.14285714285714
12112,22411166,January,201.4516129032258
12113,22411166,July,196.80645161290323
12114,22411166,June,193.4
12115,22411166,March,192.16129032258064
12116,22411166,May,196.80645161290323
12117,22411166,November,193.4
12118,22411166,October,201.4516129032258
12119,22411166,September,193.4
12120,22435227,April,95.0
12121,22435227,August,95.0
12122,22435227,December,95.0
12123,22435227,February,95.0
12124,22435227,January,95.0
12125,22435227,July,95.0
12126,22435227,June,95.0
12127,22435227,March,95.0
12128,22435227,May,95.0
12129,22435227,November,95.0
12130,22435227,October,95.0
12131,22435227,September,95.0
12132,22437203,April,35.9
12133,22437203,August,43.774193548387096
12134,22437203,December,35.354838709677416
12135,22437203,February,35.714285714285715
12136,22437203,January,36.193548387096776
12137,22437203,July,43.774193548387096
12138,22437203,June,42.666666666666664
12139,22437203,March,35.354838709677416
12140,22437203,May,35.774193548387096
12141,22437203,November,38.666666666666664
12142,22437203,October,44.193548387096776
12143,22437203,September,43.46666666666667
12144,22437447,April,34.5
12145,22437447,August,34.354838709677416
12146,22437447,December,33.87096774193548
12147,22437447,February,34.285714285714285
12148,22437447,January,34.83870967741935
12149,22437447,July,40.70967741935484
12150,22437447,June,45.63333333333333
12151,22437447,March,33.87096774193548
12152,22437447,May,34.354838709677416
12153,22437447,November,34.0
12154,22437447,October,34.83870967741935
12155,22437447,September,34.0
12156,22452672,April,66.9
12157,22452672,August,66.58064516129032
12158,22452672,December,65.51612903225806
12159,22452672,February,66.42857142857143
12160,22452672,January,67.64516129032258
12161,22452672,July,66.58064516129032
12162,22452672,June,65.8
12163,22452672,March,65.51612903225806
12164,22452672,May,66.58064516129032
12165,22452672,November,65.8
12166,22452672,October,67.64516129032258
12167,22452672,September,65.8
12168,22455175,April,128.0
12169,22455175,August,89.03225806451613
12170,22455175,December,128.0
12171,22455175,February,128.0
12172,22455175,January,128.0
12173,22455175,July,89.0
12174,22455175,June,92.9
12175,22455175,March,128.0
12176,22455175,May,128.0
12177,22455175,November,128.0
12178,22455175,October,107.87096774193549
12179,22455175,September,89.43333333333334
12180,22461969,April,97.3
12181,22461969,August,97.0
12182,22461969,December,97.25806451612904
12183,22461969,February,97.28571428571429
12184,22461969,January,97.3225806451613
12185,22461969,July,97.0
12186,22461969,June,97.0
12187,22461969,March,97.25806451612904
12188,22461969,May,97.25806451612904
12189,22461969,November,97.26666666666667
12190,22461969,October,97.3225806451613
12191,22461969,September,97.06666666666666
12192,22486185,April,100.13333333333334
12193,22486185,August,69.93548387096774
12194,22486185,December,99.87096774193549
12195,22486185,February,100.0
12196,22486185,January,100.19354838709677
12197,22486185,July,114.19354838709677
12198,22486185,June,100.7
12199,22486185,March,99.7741935483871
12200,22486185,May,100.03225806451613
12201,22486185,November,87.0
12202,22486185,October,71.83870967741936
12203,22486185,September,67.86666666666666
12204,22510926,April,166.3
12205,22510926,August,140.0
12206,22510926,December,140.0
12207,22510926,February,140.0
12208,22510926,January,140.0
12209,22510926,July,140.0
12210,22510926,June,142.6
12211,22510926,March,145.93548387096774
12212,22510926,May,166.29032258064515
12213,22510926,November,140.0
12214,22510926,October,140.0
12215,22510926,September,140.0
12216,22511514,April,89.0
12217,22511514,August,122.29032258064517
12218,22511514,December,89.0
12219,22511514,February,89.0
12220,22511514,January,89.0
12221,22511514,July,133.06451612903226
12222,22511514,June,108.93333333333334
12223,22511514,March,89.0
12224,22511514,May,89.0
12225,22511514,November,106.2
12226,22511514,October,117.70967741935483
12227,22511514,September,111.86666666666666
12228,22517744,April,79.5
12229,22517744,August,83.87096774193549
12230,22517744,December,74.35483870967742
12231,22517744,February,73.60714285714286
12232,22517744,January,71.45161290322581
12233,22517744,July,85.51612903225806
12234,22517744,June,85.06666666666666
12235,22517744,March,73.87096774193549
12236,22517744,May,79.6774193548387
12237,22517744,November,74.4
12238,22517744,October,79.51612903225806
12239,22517744,September,79.0
12240,22530746,April,81.0
12241,22530746,August,80.80645161290323
12242,22530746,December,80.16129032258064
12243,22530746,February,80.71428571428571
12244,22530746,January,81.45161290322581
12245,22530746,July,80.80645161290323
12246,22530746,June,80.33333333333333
12247,22530746,March,80.16129032258064
12248,22530746,May,81.12903225806451
12249,22530746,November,80.33333333333333
12250,22530746,October,81.45161290322581
12251,22530746,September,80.33333333333333
12252,22543222,April,97.4
12253,22543222,August,76.03225806451613
12254,22543222,December,76.0
12255,22543222,February,85.25
12256,22543222,January,76.3225806451613
12257,22543222,July,76.19354838709677
12258,22543222,June,77.96666666666667
12259,22543222,March,94.12903225806451
12260,22543222,May,97.3225806451613
12261,22543222,November,76.0
12262,22543222,October,76.0
12263,22543222,September,76.16666666666667
12264,22545170,April,117.83333333333333
12265,22545170,August,90.38709677419355
12266,22545170,December,90.0
12267,22545170,February,92.67857142857143
12268,22545170,January,90.0
12269,22545170,July,90.25806451612904
12270,22545170,June,92.5
12271,22545170,March,101.12903225806451
12272,22545170,May,117.7741935483871
12273,22545170,November,91.13333333333334
12274,22545170,October,90.0
12275,22545170,September,90.23333333333333
12276,22546209,April,95.1
12277,22546209,August,90.3225806451613
12278,22546209,December,90.0
12279,22546209,February,90.0
12280,22546209,January,90.0
12281,22546209,July,90.12903225806451
12282,22546209,June,90.33333333333333
12283,22546209,March,91.12903225806451
12284,22546209,May,95.03225806451613
12285,22546209,November,90.0
12286,22546209,October,90.0
12287,22546209,September,90.23333333333333
12288,22546650,April,108.26666666666667
12289,22546650,August,85.0
12290,22546650,December,85.0
12291,22546650,February,85.0
12292,22546650,January,85.0
12293,22546650,July,85.0
12294,22546650,June,87.16666666666667
12295,22546650,March,90.2258064516129
12296,22546650,May,108.16129032258064
12297,22546650,November,85.0
12298,22546650,October,85.0
12299,22546650,September,85.0
12300,22568931,April,85.3
12301,22568931,August,85.0
12302,22568931,December,85.25806451612904
12303,22568931,February,85.28571428571429
12304,22568931,January,85.3225806451613
12305,22568931,July,85.06451612903226
12306,22568931,June,85.0
12307,22568931,March,85.25806451612904
12308,22568931,May,85.29032258064517
12309,22568931,November,85.0
12310,22568931,October,85.0
12311,22568931,September,85.3
12312,22584773,April,89.0
12313,22584773,August,89.0
12314,22584773,December,89.0
12315,22584773,February,89.0
12316,22584773,January,89.0
12317,22584773,July,89.0
12318,22584773,June,89.0
12319,22584773,March,89.0
12320,22584773,May,89.0
12321,22584773,November,89.0
12322,22584773,October,89.0
12323,22584773,September,89.0
12324,22589049,April,93.0
12325,22589049,August,93.0
12326,22589049,December,93.0
12327,22589049,February,93.0
12328,22589049,January,93.0
12329,22589049,July,93.0
12330,22589049,June,93.0
12331,22589049,March,93.0
12332,22589049,May,93.0
12333,22589049,November,93.0
12334,22589049,October,93.0
12335,22589049,September,93.0
12336,22594761,April,88.0
12337,22594761,August,87.90322580645162
12338,22594761,December,87.58064516129032
12339,22594761,February,87.85714285714286
12340,22594761,January,88.2258064516129
12341,22594761,July,87.25806451612904
12342,22594761,June,78.66666666666667
12343,22594761,March,87.58064516129032
12344,22594761,May,87.90322580645162
12345,22594761,November,87.66666666666667
12346,22594761,October,88.2258064516129
12347,22594761,September,87.66666666666667
12348,22683936,April,225.0
12349,22683936,August,225.0
12350,22683936,December,225.0
12351,22683936,February,225.0
12352,22683936,January,225.0
12353,22683936,July,232.74193548387098
12354,22683936,June,227.93333333333334
12355,22683936,March,225.0
12356,22683936,May,225.0
12357,22683936,November,225.0
12358,22683936,October,225.0
12359,22683936,September,225.0
12360,22684105,April,185.0
12361,22684105,August,186.41935483870967
12362,22684105,December,185.0
12363,22684105,February,185.0
12364,22684105,January,185.0
12365,22684105,July,210.16129032258064
12366,22684105,June,202.0
12367,22684105,March,185.0
12368,22684105,May,185.0
12369,22684105,November,185.0
12370,22684105,October,185.0
12371,22684105,September,185.0
12372,22684155,April,145.0
12373,22684155,August,145.0
12374,22684155,December,145.0
12375,22684155,February,145.0
12376,22684155,January,145.0
12377,22684155,July,187.90322580645162
12378,22684155,June,177.8
12379,22684155,March,145.0
12380,22684155,May,145.0
12381,22684155,November,145.0
12382,22684155,October,145.0
12383,22684155,September,145.0
12384,22701770,April,44.766666666666666
12385,22701770,August,41.03225806451613
12386,22701770,December,42.516129032258064
12387,22701770,February,44.714285714285715
12388,22701770,January,44.774193548387096
12389,22701770,July,41.03225806451613
12390,22701770,June,41.36666666666667
12391,22701770,March,44.645161290322584
12392,22701770,May,44.70967741935484
12393,22701770,November,41.0
12394,22701770,October,41.0
12395,22701770,September,41.0
12396,22702396,April,42.3
12397,22702396,August,38.0
12398,22702396,December,39.774193548387096
12399,22702396,February,42.285714285714285
12400,22702396,January,42.32258064516129
12401,22702396,July,38.25806451612903
12402,22702396,June,38.5
12403,22702396,March,42.25806451612903
12404,22702396,May,42.29032258064516
12405,22702396,November,38.0
12406,22702396,October,38.0
12407,22702396,September,38.166666666666664
12408,22726943,April,348.06666666666666
12409,22726943,August,317.258064516129
12410,22726943,December,321.2903225806452
12411,22726943,February,254.5
12412,22726943,January,244.61290322580646
12413,22726943,July,246.61290322580646
12414,22726943,June,243.36666666666667
12415,22726943,March,289.83870967741933
12416,22726943,May,347.9032258064516
12417,22726943,November,308.1666666666667
12418,22726943,October,350.0
12419,22726943,September,304.3333333333333
12420,22740737,April,117.8
12421,22740737,August,80.19354838709677
12422,22740737,December,117.38709677419355
12423,22740737,February,117.57142857142857
12424,22740737,January,117.90322580645162
12425,22740737,July,83.48387096774194
12426,22740737,June,106.56666666666666
12427,22740737,March,117.19354838709677
12428,22740737,May,117.58064516129032
12429,22740737,November,93.96666666666667
12430,22740737,October,80.0
12431,22740737,September,80.23333333333333
12432,22753749,April,100.0
12433,22753749,August,100.0
12434,22753749,December,100.0
12435,22753749,February,100.0
12436,22753749,January,100.0
12437,22753749,July,100.0
12438,22753749,June,100.0
12439,22753749,March,100.0
12440,22753749,May,100.0
12441,22753749,November,100.0
12442,22753749,October,100.0
12443,22753749,September,100.0
12444,22773505,April,101.83333333333333
12445,22773505,August,89.80645161290323
12446,22773505,December,101.25806451612904
12447,22773505,February,101.57142857142857
12448,22773505,January,102.03225806451613
12449,22773505,July,90.35483870967742
12450,22773505,June,88.76666666666667
12451,22773505,March,101.09677419354838
12452,22773505,May,101.64516129032258
12453,22773505,November,114.0
12454,22773505,October,114.0
12455,22773505,September,90.9
12456,22792399,April,128.0
12457,22792399,August,127.70967741935483
12458,22792399,December,126.74193548387096
12459,22792399,February,127.57142857142857
12460,22792399,January,128.67741935483872
12461,22792399,July,127.70967741935483
12462,22792399,June,127.0
12463,22792399,March,126.74193548387096
12464,22792399,May,128.67741935483872
12465,22792399,November,127.0
12466,22792399,October,128.67741935483872
12467,22792399,September,127.0
12468,22813165,April,60.0
12469,22813165,August,60.0
12470,22813165,December,60.0
12471,22813165,February,60.0
12472,22813165,January,60.0
12473,22813165,July,60.0
12474,22813165,June,60.0
12475,22813165,March,60.0
12476,22813165,May,60.0
12477,22813165,November,60.0
12478,22813165,October,60.0
12479,22813165,September,60.0
12480,22848580,April,110.3
12481,22848580,August,130.5483870967742
12482,22848580,December,108.58064516129032
12483,22848580,February,109.71428571428571
12484,22848580,January,111.2258064516129
12485,22848580,July,128.5483870967742
12486,22848580,June,108.93333333333334
12487,22848580,March,108.58064516129032
12488,22848580,May,109.90322580645162
12489,22848580,November,108.93333333333334
12490,22848580,October,126.3225806451613
12491,22848580,September,119.53333333333333
12492,22848654,April,115.0
12493,22848654,August,158.3548387096774
12494,22848654,December,132.2258064516129
12495,22848654,February,114.71428571428571
12496,22848654,January,115.45161290322581
12497,22848654,July,165.1290322580645
12498,22848654,June,133.0
12499,22848654,March,114.16129032258064
12500,22848654,May,114.80645161290323
12501,22848654,November,133.0
12502,22848654,October,171.90322580645162
12503,22848654,September,138.33333333333334
12504,22848760,April,89.2
12505,22848760,August,89.06451612903226
12506,22848760,December,88.61290322580645
12507,22848760,February,89.0
12508,22848760,January,89.51612903225806
12509,22848760,July,89.06451612903226
12510,22848760,June,86.73333333333333
12511,22848760,March,88.61290322580645
12512,22848760,May,89.06451612903226
12513,22848760,November,88.73333333333333
12514,22848760,October,89.51612903225806
12515,22848760,September,88.73333333333333
12516,22883329,April,150.4
12517,22883329,August,135.16129032258064
12518,22883329,December,149.80645161290323
12519,22883329,February,150.07142857142858
12520,22883329,January,150.4516129032258
12521,22883329,July,135.16129032258064
12522,22883329,June,137.83333333333334
12523,22883329,March,149.51612903225808
12524,22883329,May,151.09677419354838
12525,22883329,November,137.56666666666666
12526,22883329,October,125.0
12527,22883329,September,125.13333333333334
12528,22921667,April,170.0
12529,22921667,August,83.83870967741936
12530,22921667,December,102.12903225806451
12531,22921667,February,152.5
12532,22921667,January,86.38709677419355
12533,22921667,July,79.61290322580645
12534,22921667,June,96.36666666666666
12535,22921667,March,170.0
12536,22921667,May,172.48387096774192
12537,22921667,November,96.8
12538,22921667,October,84.38709677419355
12539,22921667,September,81.53333333333333
12540,22924150,April,91.0
12541,22924150,August,91.0
12542,22924150,December,91.0
12543,22924150,February,91.0
12544,22924150,January,91.0
12545,22924150,July,91.0
12546,22924150,June,90.86666666666666
12547,22924150,March,91.0
12548,22924150,May,91.0
12549,22924150,November,91.0
12550,22924150,October,91.0
12551,22924150,September,91.0
12552,22944749,April,134.0
12553,22944749,August,134.0
12554,22944749,December,134.0
12555,22944749,February,134.0
12556,22944749,January,134.0
12557,22944749,July,141.93548387096774
12558,22944749,June,142.2
12559,22944749,March,134.0
12560,22944749,May,133.90322580645162
12561,22944749,November,134.0
12562,22944749,October,134.0
12563,22944749,September,134.0
12564,22950161,April,75.0
12565,22950161,August,71.19354838709677
12566,22950161,December,70.16129032258064
12567,22950161,February,75.0
12568,22950161,January,74.6774193548387
12569,22950161,July,70.54838709677419
12570,22950161,June,71.9
12571,22950161,March,75.0
12572,22950161,May,75.0
12573,22950161,November,70.2
12574,22950161,October,70.0
12575,22950161,September,71.1
12576,22968354,April,78.9
12577,22968354,August,78.6774193548387
12578,22968354,December,77.93548387096774
12579,22968354,February,78.57142857142857
12580,22968354,January,79.41935483870968
12581,22968354,July,78.6774193548387
12582,22968354,June,78.13333333333334
12583,22968354,March,77.93548387096774
12584,22968354,May,78.6774193548387
12585,22968354,November,78.13333333333334
12586,22968354,October,79.41935483870968
12587,22968354,September,78.13333333333334
12588,22984192,April,107.1
12589,22984192,August,105.12903225806451
12590,22984192,December,106.83870967741936
12591,22984192,February,107.0
12592,22984192,January,107.2258064516129
12593,22984192,July,106.51612903225806
12594,22984192,June,105.6
12595,22984192,March,106.80645161290323
12596,22984192,May,107.03225806451613
12597,22984192,November,105.03333333333333
12598,22984192,October,105.0
12599,22984192,September,105.7
12600,22985194,April,40.3
12601,22985194,August,25.0
12602,22985194,December,40.25806451612903
12603,22985194,February,40.285714285714285
12604,22985194,January,40.32258064516129
12605,22985194,July,25.0
12606,22985194,June,25.0
12607,22985194,March,40.25806451612903
12608,22985194,May,38.806451612903224
12609,22985194,November,33.46666666666667
12610,22985194,October,25.0
12611,22985194,September,25.0
12612,22986709,April,45.0
12613,22986709,August,45.0
12614,22986709,December,45.0
12615,22986709,February,45.0
12616,22986709,January,45.0
12617,22986709,July,45.0
12618,22986709,June,45.0
12619,22986709,March,45.0
12620,22986709,May,45.0
12621,22986709,November,45.0
12622,22986709,October,45.0
12623,22986709,September,45.0
12624,22999982,April,152.36666666666667
12625,22999982,August,125.0
12626,22999982,December,152.19354838709677
12627,22999982,February,152.28571428571428
12628,22999982,January,152.41935483870967
12629,22999982,July,125.0
12630,22999982,June,125.0
12631,22999982,March,152.16129032258064
12632,22999982,May,149.6451612903226
12633,22999982,November,152.2
12634,22999982,October,142.74193548387098
12635,22999982,September,127.23333333333333
12636,23017092,April,900.0
12637,23017092,August,662.741935483871
12638,23017092,December,606.4193548387096
12639,23017092,February,900.0
12640,23017092,January,710.8064516129032
12641,23017092,July,656.2903225806451
12642,23017092,June,568.3333333333334
12643,23017092,March,900.0
12644,23017092,May,870.483870967742
12645,23017092,November,615.0
12646,23017092,October,653.0645161290323
12647,23017092,September,594.2666666666667
12648,23025024,April,150.0
12649,23025024,August,150.0
12650,23025024,December,150.0
12651,23025024,February,150.0
12652,23025024,January,150.0
12653,23025024,July,150.0
12654,23025024,June,105.0
12655,23025024,March,150.0
12656,23025024,May,150.0
12657,23025024,November,150.0
12658,23025024,October,150.0
12659,23025024,September,150.0
12660,23034313,April,65.0
12661,23034313,August,65.51612903225806
12662,23034313,December,65.0
12663,23034313,February,65.0
12664,23034313,January,65.0
12665,23034313,July,66.09677419354838
12666,23034313,June,65.4
12667,23034313,March,65.0
12668,23034313,May,65.03225806451613
12669,23034313,November,65.0
12670,23034313,October,65.0
12671,23034313,September,65.63333333333334
12672,23075703,April,103.6
12673,23075703,August,103.09677419354838
12674,23075703,December,101.41935483870968
12675,23075703,February,102.85714285714286
12676,23075703,January,104.7741935483871
12677,23075703,July,112.09677419354838
12678,23075703,June,99.4
12679,23075703,March,101.41935483870968
12680,23075703,May,103.09677419354838
12681,23075703,November,101.86666666666666
12682,23075703,October,104.7741935483871
12683,23075703,September,101.86666666666666
12684,23076921,April,75.0
12685,23076921,August,75.0
12686,23076921,December,75.0
12687,23076921,February,75.0
12688,23076921,January,75.0
12689,23076921,July,75.0
12690,23076921,June,75.0
12691,23076921,March,75.0
12692,23076921,May,75.0
12693,23076921,November,75.0
12694,23076921,October,75.0
12695,23076921,September,75.16666666666667
12696,23084647,April,89.2
12697,23084647,August,89.06451612903226
12698,23084647,December,88.61290322580645
12699,23084647,February,89.0
12700,23084647,January,89.51612903225806
12701,23084647,July,89.06451612903226
12702,23084647,June,88.73333333333333
12703,23084647,March,88.61290322580645
12704,23084647,May,89.06451612903226
12705,23084647,November,88.73333333333333
12706,23084647,October,89.51612903225806
12707,23084647,September,88.73333333333333
12708,23109910,April,65.0
12709,23109910,August,59.645161290322584
12710,23109910,December,65.0
12711,23109910,February,65.0
12712,23109910,January,65.0
12713,23109910,July,60.12903225806452
12714,23109910,June,59.43333333333333
12715,23109910,March,65.0
12716,23109910,May,64.41935483870968
12717,23109910,November,62.63333333333333
12718,23109910,October,60.32258064516129
12719,23109910,September,59.9
12720,23150406,April,101.9
12721,23150406,August,122.16129032258064
12722,23150406,December,100.51612903225806
12723,23150406,February,101.42857142857143
12724,23150406,January,102.64516129032258
12725,23150406,July,108.25806451612904
12726,23150406,June,106.5
12727,23150406,March,100.51612903225806
12728,23150406,May,101.58064516129032
12729,23150406,November,192.33333333333334
12730,23150406,October,188.2258064516129
12731,23150406,September,158.33333333333334
12732,23234938,April,212.16666666666666
12733,23234938,August,144.09677419354838
12734,23234938,December,137.74193548387098
12735,23234938,February,133.67857142857142
12736,23234938,January,108.06451612903226
12737,23234938,July,114.3225806451613
12738,23234938,June,107.86666666666666
12739,23234938,March,163.29032258064515
12740,23234938,May,211.1290322580645
12741,23234938,November,188.33333333333334
12742,23234938,October,197.38709677419354
12743,23234938,September,142.1
12744,23254729,April,73.23333333333333
12745,23254729,August,65.3225806451613
12746,23254729,December,72.93548387096774
12747,23254729,February,73.0
12748,23254729,January,73.19354838709677
12749,23254729,July,65.87096774193549
12750,23254729,June,66.1
12751,23254729,March,72.74193548387096
12752,23254729,May,73.03225806451613
12753,23254729,November,66.13333333333334
12754,23254729,October,65.0
12755,23254729,September,66.0
12756,23259684,April,115.0
12757,23259684,August,115.0
12758,23259684,December,115.0
12759,23259684,February,115.0
12760,23259684,January,115.0
12761,23259684,July,115.0
12762,23259684,June,115.0
12763,23259684,March,115.0
12764,23259684,May,115.0
12765,23259684,November,115.0
12766,23259684,October,115.0
12767,23259684,September,115.0
12768,23275671,April,195.0
12769,23275671,August,195.0
12770,23275671,December,195.0
12771,23275671,February,195.0
12772,23275671,January,195.0
12773,23275671,July,195.0
12774,23275671,June,195.0
12775,23275671,March,195.0
12776,23275671,May,195.0
12777,23275671,November,195.0
12778,23275671,October,195.0
12779,23275671,September,195.0
12780,23285263,April,130.36666666666667
12781,23285263,August,70.06451612903226
12782,23285263,December,129.90322580645162
12783,23285263,February,130.14285714285714
12784,23285263,January,130.51612903225808
12785,23285263,July,70.87096774193549
12786,23285263,June,76.0
12787,23285263,March,129.74193548387098
12788,23285263,May,130.19354838709677
12789,23285263,November,72.4
12790,23285263,October,70.0
12791,23285263,September,70.26666666666667
12792,23304811,April,128.3
12793,23304811,August,89.0
12794,23304811,December,128.25806451612902
12795,23304811,February,128.28571428571428
12796,23304811,January,128.32258064516128
12797,23304811,July,89.16129032258064
12798,23304811,June,92.9
12799,23304811,March,128.25806451612902
12800,23304811,May,128.29032258064515
12801,23304811,November,111.3
12802,23304811,October,91.48387096774194
12803,23304811,September,89.56666666666666
12804,23315166,April,65.0
12805,23315166,August,71.93548387096774
12806,23315166,December,100.16129032258064
12807,23315166,February,65.0
12808,23315166,January,75.3225806451613
12809,23315166,July,82.25806451612904
12810,23315166,June,72.63333333333334
12811,23315166,March,65.0
12812,23315166,May,65.0
12813,23315166,November,91.66666666666667
12814,23315166,October,87.90322580645162
12815,23315166,September,72.4
12816,23335956,April,160.5
12817,23335956,August,160.16129032258064
12818,23335956,December,170.32258064516128
12819,23335956,February,160.0
12820,23335956,January,161.29032258064515
12821,23335956,July,155.0
12822,23335956,June,148.66666666666666
12823,23335956,March,159.03225806451613
12824,23335956,May,160.16129032258064
12825,23335956,November,169.16666666666666
12826,23335956,October,167.58064516129033
12827,23335956,September,160.5
12828,23342955,April,120.0
12829,23342955,August,120.29032258064517
12830,23342955,December,120.0
12831,23342955,February,120.0
12832,23342955,January,120.0
12833,23342955,July,120.58064516129032
12834,23342955,June,120.66666666666667
12835,23342955,March,120.0
12836,23342955,May,120.0
12837,23342955,November,120.0
12838,23342955,October,120.0
12839,23342955,September,120.76666666666667
12840,23343151,April,350.0
12841,23343151,August,350.0
12842,23343151,December,350.0
12843,23343151,February,350.0
12844,23343151,January,350.0
12845,23343151,July,350.0
12846,23343151,June,313.3333333333333
12847,23343151,March,350.0
12848,23343151,May,340.3225806451613
12849,23343151,November,350.0
12850,23343151,October,400.0
12851,23343151,September,350.0
12852,23370743,April,89.46666666666667
12853,23370743,August,86.12903225806451
12854,23370743,December,89.16129032258064
12855,23370743,February,89.35714285714286
12856,23370743,January,89.58064516129032
12857,23370743,July,86.45161290322581
12858,23370743,June,86.16666666666667
12859,23370743,March,89.12903225806451
12860,23370743,May,89.38709677419355
12861,23370743,November,86.16666666666667
12862,23370743,October,86.0
12863,23370743,September,86.33333333333333
12864,23393644,April,75.06666666666666
12865,23393644,August,75.0
12866,23393644,December,75.0
12867,23393644,February,75.10714285714286
12868,23393644,January,75.06451612903226
12869,23393644,July,75.3225806451613
12870,23393644,June,75.16666666666667
12871,23393644,March,75.0
12872,23393644,May,75.06451612903226
12873,23393644,November,75.0
12874,23393644,October,75.0
12875,23393644,September,75.33333333333333
12876,23412631,April,120.0
